@welangsung @FAGG0TARIAN @inDrive Ini bisa jadi twit dibayar sama grab atau Gojek secara indriver ongkos nya paling murah se Indonesia emang ga sehat ni bisnis @gojekindonesia @GrabID sampe segitunya tuhan marah,2022-11-25T14:27:54Z,RendyAziss_,0.2305989677654085,0.445203859852906,0.3241971723816854,neutral;
@FAGG0TARIAN @inDrive Jgn cuman laporin ke indriver. Tas gojek n grab biar nopolnya di warn jugaaaa,2022-11-25T13:51:57Z,NgobrolKuy,0.21529416534806928,0.5600239902682441,0.22468184438368655,neutral;
apa lu pernah nangis di gojek gw sih nggak,2022-11-25T13:41:11Z,mengancrit,0.3004480072280217,0.24052559859554484,0.4590263941764335,negative;
bener juga, jangankan bapak gojek deh sekolah sendiri aja begitu 🐱 https://t.co/ezH9EUPYkl,2022-11-25T13:27:51Z,ijenoamor,0.22419232663765185,0.5602775218274795,0.21553015153486862,neutral;
gw begini gara2 tiap hari naek gojek anjing https://t.co/vMPQc1ZH9l,2022-11-25T11:54:51Z,jhowoonist,0.2141012647013417,0.5656504312306267,0.2202483040680316,neutral;
naek angkot apa gojek ya babikkk,2022-11-25T12:48:59Z,sleepygoofyy,0.2252188299546439,0.2515776813961911,0.5232034886491651,negative;
@dare_darou Somehow saya sampe sekarang belum tertarik pakai In Driver. Rasanya masih setia dengan GoJek dan Grab 😅,2022-11-25T13:00:00Z,ninoriano,0.5715378653407814,0.21290366682282535,0.21555846783639318,positive;
@worksfess pernah deh tapi kan dianterin gojek... ga sampe disuruh yang gimana gimana nder,2022-11-25T12:06:00Z,pengguna13x,0.23068137202483235,0.27098207516431255,0.49833655281085515,negative;
Halo min @gojekindonesia apakah akun saya kena softbanned? Karena udah gak pernah dapet voucher goride/gocar/gofood dan kode promo yang diklaim juga tidak muncul di aplikasi. Tolong bantuannya ya agar bisa nyaman menggunakan gojek kembali. Terima kasih,2022-11-25T12:47:15Z,yjjjlah,0.2447189040927335,0.2200655937939826,0.535215502113284,negative;
@zellaa04 mission gojek kak burek bank jago,2022-11-25T12:19:12Z,talkingfreelyyy,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
Gue tau kita gak bisa menyamaratakan driver tp emang driver2 indrive sama driver2 gojek itu jauhhhh banget perbedaan kualitasnya https://t.co/6lwGINZ8nh,2022-11-25T12:18:53Z,fxxkingnothing,0.2635587170769889,0.2234596366657703,0.5129816462572407,negative;
Abang-abang gojek ngapa dah tiba-tiba marah marah gak jelas, situ yang salah situ yang nyolot. Kurang wudhu kayaknya deh 😭😭😭,2022-11-25T11:57:00Z,kallamana___,0.24693412726545086,0.2205642998465892,0.53250157288796,negative;
@FAGG0TARIAN @inDrive Enih bkn apa gmna ya ka ya, dlu smpet pgn pke indrive/maxim karena lbih trjangkau, tpi dpt cerita dri bbrp tmn kalo driver nya ga se ramah grab/gojek, nah pas bgt wktu itu dpt driver duo ijo ni bilang ktnya driver² bermasalah atau yg ke suspend larinya ke maxim/indriver,2022-11-25T12:56:05Z,abellakhyu_,0.24019191425706474,0.301659255865551,0.4581488298773842,negative;
Halo @gojekindonesia apakah akun saya kena soft banned? Karena sudah lama tidak ada voucher goride/gocar/gofood, kode promo yg diklaim jg tidak muncul di aplikasi. Tolong bantuannya agar bisa nyaman menggunakan gojek kembali. terimakasihh,2022-11-25T12:19:28Z,neswyin,0.23881466538276147,0.21874751112291455,0.542437823494324,negative;
@discountfess hapus data login lagi ke gojek + bank jago nfer lamgsung bisa nanti. Aku tadi juga gitu,2022-11-25T13:04:31Z,justhotinhere,0.3493474592716815,0.3491037838594096,0.3015487568689088,positive;
Bang gojek tiati ya... TP AKU JG PANIKKK,2022-11-25T12:59:12Z,SeungminMevvah,0.2252188299546439,0.2515776813961911,0.5232034886491651,negative;
"@staywithmebby_ 😁gw nenek, gw anter pulang ke rumahnya.. Taunya juragan warteg, makan siang gratis. 

Sembari makan, anaknya diomelin 😂
Emaknya gak dipesenin gojek. Emaknya pake hape poliponik jadul (orang dulu) 

""Kalau gak ada mas ini, mbokmu dah tepar dipinggir jalan""

Ps minggu-jatinegara,2022-11-25T12:53:17Z,Wakapoldur,0.4148825056950239,0.27178082746535887,0.3133366668396172,positive";
Lika liku helm gojek yang kebesaran https://t.co/YGWY3pWJ5w,2022-11-25T12:20:45Z,ardnilx,0.23330731675576996,0.4228972085162117,0.3437954747280184,neutral;
"@freelance_mau @tanyakanrl Aku ngebayanginnya jg kek seru bgt🤤
Tp karna agak jauh dan aku ngekos ga bawa motor jadinya agak males kalo harus naik gojek atau transport umum wkwk
Kapan2 aku mantepin diri deh buat ke bioskop sendiri💪,2022-11-25T11:58:32Z,buckystanbarnes,0.21937314213131093,0.24131182917963248,0.5393150286890567,negative";
Fyi sebagai pengguna setia gojek, coba deh seminggu sekali or beberapa hari sekali redeem kode GOJEKINAJA. Lumayan cashback nya https://t.co/Kl8PDXIOUl,2022-11-25T12:26:46Z,hotfagshit,0.5691554394416807,0.21351604046084668,0.21732852009747256,positive;
bimbang mau ke stasiun lg apa balik kos aja soalnya dah di banyumanik, pas aku cek kai akses pemesanannya tinggal 3 menit lg, abis itu dah ilang deh itu tiket gabisa lagi ada yg sampe sana sebelum malem, dan berakhirlah aku naik gojek ke kos sambil dijalan nangis lagii,2022-11-25T11:56:25Z,sfxaferaa,0.22932806890132276,0.2756492534993751,0.4950226775993021,negative;
baru sadar kan ya kalo aku mau balik tmblg itu jauh bgtt, dan kalo gojek mahal pastinya, akhirnya jalan kaki lg nyari halte brt, kirain deket ternyata aku tidak mampu karna tasku lumayan berat, akhirnya naik angkot sampe halte brt, naik brt pun banyak lika likunya,2022-11-25T11:53:19Z,sfxaferaa,0.2376477703666933,0.21929865625043815,0.5430535733828685,negative;
aku nyari ke agen bus dan harus naik gojek lg kearah sana sekitar 25k an yg lokasinya di krapyak, yaa ternyata itu jauh kirain kan deket y, pas sampe sana ternyata busnya adanya malem, kan ngga keburu ya soalnya pengennya sebelum isya dah sampe sby, yah makin pupus harapan,2022-11-25T11:51:38Z,sfxaferaa,0.23202358662077555,0.3089456446652012,0.4590307687140234,negative;
pls ini hujan giliran gak diminta malah dateng.. gue telat ke kampus iniii malah udah di cancel 2 kali sama gojek😔,2022-11-25T12:16:54Z,berbebanberat,0.24297046605812572,0.2934470624100631,0.46358247153181115,negative;
@undipmenfess Mauu nder, tp emg bisa dikirim ya voucher gojek?,2022-11-25T12:06:39Z,hahudkidk,0.30898958814717103,0.3332482432007283,0.3577621686521007,negative;
"1.buka aplikasi gofud pencet makanan yg kamu mau
2.beli akun Netflix premium
3matiin lampu biasa nyalain lampu tidur
4.ambil makanan di abang gojek tarik selimut 
5.pilih flim yg mau akan kamu tonton
SELESAIIII WHAHAHAHAHAHAH https://t.co/3Q2c74kQtX,2022-11-25T12:24:35Z,najaenaya,0.30906993162974133,0.439442619825485,0.2514874485447737,neutral";
merasa boros bgt lv gojek gw tiba-tiba udh juragan,2022-11-25T11:54:04Z,ic3d_coffee,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
pengen gue pesenin gojek bawaannya https://t.co/UNC46FnS3K,2022-11-25T11:57:41Z,ternisakan,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@RaviD_Yosa Dianter abang gojek nanti,2022-11-25T12:17:17Z,bucinbakpao,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@tanyarlfes Jadi ceritanya aku naik gojek kemarin siang,terus si bapak gojeknya nanya2 mulu,terus aku bilang,kalo aku udah punya suami,dan punya anak,dia tetep ga percaya,katanya Karana masih muda banget,dia sampe ngirim nomornya 😭 https://t.co/ELS6xmaS4s,2022-11-25T12:06:28Z,minahere_,0.28215454380781224,0.2292797738946402,0.48856568229754765,negative;
woi ini kenapa gw jadi batuk” pas lgi naik gojek sih kan gw ga enak ama abangnya gw batuk mulu,2022-11-25T12:23:21Z,pjwnzclgf,0.575407052938781,0.21210360594307048,0.2124893411181486,positive;
@faderzase Nahh itu dia , btw kan gamungkin kalo si drivernya tbtb ngomong gt ya ga si , logikanya gitu lhoo, perihal soal indriver yg aneh aneh , mending pake gojek/grab aja mba dian yg udah aman walopun perbedaan harganya lumayan untuk para pekerja di jkt, smgatttt mba diannn ✨,2022-11-25T12:57:03Z,nabiiiurban,0.21440430123727372,0.5711913093479241,0.21440438941480217,neutral;
Kemarin lusa udah sempet minum Tuku dibeliin temen. Hari ini iseng mau beli dengan nyamperin tokonya, EH TUTUP LAGI. Untuk cek Gojek dulu pas mau ke cabang lain 🥲,2022-11-25T12:48:07Z,lilaolila,0.25043826098531424,0.33968328248398316,0.4098784565307025,negative;
@FAGG0TARIAN @inDrive Mungkin hanya grab dan gojek saja yg bisa dipercaya,2022-11-25T13:03:14Z,NurFahm59942852,0.22078947621857073,0.21842830206690164,0.5607822217145276,negative;
@14_ojol Sekarang akun saya di offline kan sama gojek,parah banget dah,2022-11-25T12:21:31Z,LegendForum,0.32961252588071455,0.23139994076572828,0.43898753335355717,negative;
"PROMO KOPER POLO 20 INC CABIN SIZE BISA INSTAN GRAB, GOJEK, SHOPEE EXPRES merek POLO VIENNA original produk bahan viber hardcase murah bagus berkualitas 

⭐ : 4,9
Cek Harga : https://t.co/2cJe41xpkP https://t.co/S9c6QsVoUF,2022-11-25T12:36:57Z,racun_korea,0.5716722219423462,0.21383999628157258,0.21448778177608113,positive";
@Askrlfess Gua kemana mana bawa helm soalnya naik gojek, tapi ya bodo amat aja apa kata orang,2022-11-25T12:23:59Z,metioninlisin,0.22457432793504375,0.26927711800232956,0.5061485540626266,negative;
@BNI kenapa kartu debit BNI taplus muda saya gak bisa disambungkan ke apk gojek/grab ?? https://t.co/fz3bHDBPSn,2022-11-25T12:09:47Z,thudkwow,0.216055190814564,0.5583433047551285,0.22560150443030758,neutral;
Kira kira karyawan gojek pake gopaylater ga yhh,2022-11-25T12:20:57Z,vctrptrc,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@yunishaherv eee di sini gak ada grab atau gojek, Nis 🙃,2022-11-25T12:11:33Z,miftahisdhiar,0.5617036971971288,0.22060735438105278,0.21768894842181843,positive;
@asiacrush @discountfess berarti verif acc lgsg ke apps jago ya kak abis itu connect ke gojek? aku tadi udh bikin digojek gabisa terus soalnya,2022-11-25T12:53:08Z,fairiesjm,0.2279876183630951,0.2965740037429517,0.47543837789395327,negative;
@TxtdariHI Ini mah sama kayak nomor Robot yang dipake Babang Gojek klo nelponin CS, gabakal bisa dipake telpon balik 🤣,2022-11-25T11:59:33Z,endo_R7,0.23481044512156057,0.2550061834968084,0.5101833713816308,negative;
@discountfess Kalo aku dri gojek lgsg pencet bannernya, msh dpt cashbacknya barusan aja https://t.co/oXSBEumgcz,2022-11-25T12:56:49Z,YongKke,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
hari ini dianterin tukang gojek yang super ramah, dianterin supir taxi yang sabar dan ketemu kakek2 jualan bakso dipinggir jalan yang ceria sampe w senyumin. Sebelumnya ga pernah meratiin hal2 sesimpel ini, ternyata bisa bikin mood jauh lebih happy dan feeling grateful.,2022-11-25T10:51:43Z,Annysatanjung,0.2576419666039705,0.32134618824648653,0.4210118451495431,negative;
masih menjadi misteri kenapa helm gojek susah dilepas, lebih-lebih dari ddring.,2022-11-25T10:45:10Z,finobramasakti,0.22451555737140302,0.27021264093598657,0.5052718016926105,negative;
sumpah ya app gojek securenya tinggi bangett, dulu nomerku yg lamaaa gabisa login gara2 lupa pake email yg mana, trus kesempatan nomerku baru, mau signup pake nomer baruu tapi waktu masukin email aku coba ketiganya ternyata udh aku pake semuanya, feeling sih gara2,2022-11-25T10:56:53Z,_elxiveena,0.21840679788570022,0.23859624904924756,0.5429969530650521,negative;
@discountfess kmrn g ada disuruh foto sama sekali kok. lgsg aktif. mgkn krn dari gojek bukanya, jdi mereka pakai verifikasi data dri gojek,2022-11-25T10:47:34Z,cottonsdraw,0.5222136155131482,0.2246404026054481,0.25314598188140386,positive;
@Anjaniiii18 @YiyinAndri19 @EmpatinyaMana @discountfess Aku beli token listrik di gojek (go tagihan), terus di metode pembayaran bayar pakai jago https://t.co/IBGKB7nPPm,2022-11-25T11:17:15Z,sungnamdaegun,0.21319741799519648,0.5707720782237692,0.21603050378103444,neutral;
kl diliat liat belakangan ini byk chat driver dr indrive yg inappropriate sm pelanggannya ya, drdl selalu make gojek/grab krn ngehindarin hal2 kayak gitu,2022-11-25T10:47:28Z,kucyngg,0.22978338752301364,0.26953250963042547,0.500684102846561,negative;
Seandainya kalo lg sial dari gojek/grab dpt driver zonk, ngajuin pelaporan ke mereka lebih mudah dan “seharusnya” lebih cepet diusut krn mereka sendiri udh stable. tp kalo aplikasi yg baru ini kalo ada apa-apa bingung bgt mau laporin kemana 🙃,2022-11-25T11:35:25Z,suaradisamarkan,0.2401220186995791,0.3073150690852835,0.4525629122151374,negative;
"tbh sejak banyak cerita kejadian driver aneh di aplikasi transportasi online yg baru, bikin gue sendiri jd ga pernah nyoba, mau harganya jauh lebih murah sekali pun. Mending gue kena harga overprice dari gojek/grab drpd nyoba2 trus dapet driver yg zonk 🤐 safety &gt;&gt; promo,2022-11-25T11:35:24Z,suaradisamarkan,0.2580491733778283,0.2765102209458339,0.4654406056763378,negative";
@chamberIake makasih banyak ayang. kamu hati-hati ya kalo bawa motor atau lagi naik gojek. 🥺😔,2022-11-25T11:22:23Z,jihiuu,0.4486321119028901,0.2806575132308451,0.2707103748662649,positive;
buat mba², kang gojek, kang angkot kmren, thank u for the playvic https://t.co/4YcFZgyDkM,2022-11-25T11:41:43Z,yawnnjoon,0.23380229929415092,0.3738680233397516,0.3923296773660975,negative;
Pengalaman di ghosting gojek pas lg butuh butuhnya membuat gue merasa mending gojeknya aja yg nunggu gue lebih lama,2022-11-25T11:54:01Z,akhantaa,0.24350493345670568,0.3854385214714869,0.3710565450718073,neutral;
"@taehcup_ Aku gak tau belinya dmna🥲, makanya aku coba"" buka gojek ehh ternyata harganya mahal😔,2022-11-25T11:26:06Z,Nzlmlnaa,0.22902166522674305,0.21664017699696983,0.5543381577762871,negative";
Di jl.sumatera depan kantor Gojek ini restonya wkwkw https://t.co/o1WDVBLBog,2022-11-25T11:38:00Z,OmLodyy,0.23302843868182926,0.32084417786232966,0.44612738345584096,negative;
@convomfs gua bakal bayarin tu gojek cewek klo tau dr awal modelan ceweknya kek tai gini nder. duit gue alhamdulilah cukup deh buat bayarin dia gojek dibandingkan harus misuh2 sm org modelan tau gitu. gw jg bakal ngomel2 sih,2022-11-25T11:34:24Z,bumbinaa,0.2437728251111447,0.2542063642208226,0.5020208106680326,negative;
Sehubungan PHK massal GoTo Gojek Tokopedia,2022-11-25T11:37:49Z,KurniaI50,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
Ini tahun brp si gakenal gojek? Grab? https://t.co/yY2f36PVmj,2022-11-25T11:30:18Z,psswrdnya,0.2297556347964575,0.25529563729158244,0.5149487279119601,negative;
@miftahisdhiar Ooohhh. Coba cari digrab apa gojek aja dl mas 👍🏻,2022-11-25T11:51:57Z,yunishaherv,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@hazelnotae Kalau yg ini tuh pw apa ya kak? Kan belum ada rekening bank jago, pw gojek kah? https://t.co/SHAOPy1r8J,2022-11-25T10:43:25Z,mamacooky97,0.22857919530652684,0.27370253940287137,0.4977182652906017,negative;
"@shopeefood_id bisa ngga sih, dikasih opsi buat sort resto by distance?

Kesel beud kalo yg nongol yg jauh2, di grab ama gojek ada loh pilihan urutkan by jarak 🗿,2022-11-25T11:39:42Z,drieZou,0.2405335321450666,0.44852164603168065,0.31094482182325284,neutral";
@perahura eh sumpah tp bener jangan deh normalisasi dosen telat. Gua pernah ada hari yg cuma satu matkul doang, udah pda di kampus, tiba2 dosen minta online. Gua gabawa laptop, ga bawa headset, mau gamau pulang. Gua pp gojek 30rb. Pas masuk daring dosennya marah2 kita pada telat masuk,2022-11-25T11:08:01Z,biyuru20,0.25290260988729824,0.291050194425754,0.4560471956869478,negative;
ya ampun bapak timbang 2 rebu doang😭😭😭 kasih uang lebih ke gojek tuh maupun gope juga kek berarti banget anjir https://t.co/d8tSR5Aodl,2022-11-25T11:35:25Z,choisnwy,0.3197436833483352,0.23061073988940892,0.44964557676225597,negative;
@isnansayyidinaa pas lagi tipes naik gojek sendirian buat ke rumah sakit sambil nangis, posisinya disitu udah 5 harian gk masuk kerja dan sendirian gk punya temen samsekali T_T,2022-11-25T11:35:27Z,ViaRama97090412,0.24657605917321992,0.27918840219117846,0.4742355386356016,negative;
Lucu banget gw pesen pake aplikasi gojek, helm abangnya shopee food, dan gw dikasi helm grab 😭👍,2022-11-25T11:48:48Z,pelluvv,0.5458948420996186,0.21801252814875713,0.23609262975162432,positive;
"lg gak enak bdan dr kmrin. .
dr semalem suara pelan pelan mulai ilang 🤣
hari nih ngomongny bisik"" .  itu aj ud sekuat tenaga ngomongny .. tetep kek org bisik""😐

lg ga enak bdan. ngebabu, jd koki, jd babysitter, jd gojek dll tetap jalan.
kalau ga strong . pd terlantar bocah""🤭,2022-11-25T10:46:37Z,BunaaWoo,0.570678514342198,0.21316066176704698,0.21616082389075505,positive";
@pwasundan gojek,2022-11-25T11:08:08Z,fyirologi,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@shandygasella Coba naik gojek. Sembari menikmati pemandangan dan udara pegunungan seribu. 30 kilo itu sama kayak pondok labu - tanjung priok,2022-11-25T11:46:31Z,mumualoha,0.5705521527735564,0.21318883261161506,0.21625901461482844,positive;
@discountfess Buka akun banknya dari app gojek,2022-11-25T11:20:16Z,susudankau,0.23340914557674217,0.4490806925425535,0.3175101618807044,neutral;
@heyyyairsss Wkwkwk 52 emang serem, tp itu pilihan tercepat sebelum ada gojek pada masanya 🤣,2022-11-25T11:12:02Z,im_out_of_time,0.378283143160932,0.3634345160301692,0.2582823408088989,positive;
"@a_cyclovir @yolzri @berburusales Jadi kok, semalem sempet liat di bagian dapurnya mekdi ada gambar ini di ""Promo Bulan Ini"". Kenapa bisa liat dapurnya? Soalnya saya gojek 😅,2022-11-25T09:18:44Z,longcatzz,0.23706719828617084,0.28135316432608654,0.4815796373877427,negative";
@mr3jhc aaaaaa ini aku sebutnya ava renjun gojek😭 kangen juga aku huhuuu,2022-11-25T09:21:52Z,avlanillate,0.23575882378525445,0.4054182396239765,0.35882293659076914,neutral;
@cinnarollse Paling bener lu gojek aja,2022-11-25T09:58:53Z,mtskcnuuy,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@Sibalakasadut18 Dah liat iklan gojek belum..? Diiklan nya driver bisa muncul dari kedalaman sungai...makanya maps yg sekarang, jalan buntu, gedung kantor, rumah warga bisa ditembusin ama maps gojek...w mah dah gak heran...,2022-11-25T10:14:08Z,Covid1923486650,0.2516991826155687,0.4373375528897909,0.3109632644946404,neutral;
@Sohnliaa Gojek bisa gak ya dari sana 🥺,2022-11-25T09:36:00Z,Aeribyuni,0.293185849445148,0.3490272257065753,0.35778692484827673,negative;
Halo min @gojekindonesia apakah akun saya kena softbanned? Karena udah gak pernah dapet voucher goride/gocar/gofood dan kode promo yang diklaim juga tidak muncul di aplikasi. Tolong bantuannya ya agar bisa nyaman menggunakan gojek kembali. Terima kasih,2022-11-25T09:45:40Z,indomiekorne,0.2447189040927335,0.2200655937939826,0.535215502113284,negative;
@urlovelymeow Buat jadi gojek kah?,2022-11-25T09:49:13Z,w_candrika,0.23855813769961257,0.264724069608768,0.49671779269161953,negative;
gojek sekarang mahalnya setara harga berlian ya,2022-11-25T09:25:25Z,nahnida,0.2135957884145903,0.5698444693370286,0.21655974224838123,neutral;
@TheK02127929 @ngalamfess gojek arah sigura² pokoknya,2022-11-25T10:25:24Z,bukandiasekala,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@cumaakunreceh Sblm sama sesudah dr halte transjkt pake gojek dong bangg ehem kalo dr tangerang pk gojeknya curiga bs encyok abangnya bawa aq🥲🙏🏼,2022-11-25T09:58:43Z,mithew,0.3177628529232897,0.2522014625329458,0.43003568454376456,negative;
@convomfs knp sih ga pesenin gojek aja. itu jg cewenya gatel banget tbtb main peluk2 aja aneeehhhh gatau malu,2022-11-25T10:24:44Z,slwpy,0.24348180072512404,0.21965174925396638,0.5368664500209096,negative;
gacoan di gojek mahal bgt fak,2022-11-25T10:27:35Z,floedump,0.23536936132285088,0.21840664936218868,0.5462239893149604,negative;
ma2ng gojek bau rokokkkkkk 😑,2022-11-25T10:36:34Z,_5erenity,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
Ini gojek sama grab tau aja dah habis gajian promonya muncul semua😭,2022-11-25T10:34:46Z,fitriaawlndri,0.24750491112857456,0.22615048943627042,0.526344599435155,negative;
Ini start-up udah pada kelar bakar duit yak? Liat gojek restaurant yg promo dikit banget😢,2022-11-25T09:59:07Z,AdamOdyssey,0.571131776756643,0.21298769586885505,0.21588052737450203,positive;
@neverlandbye @FAGG0TARIAN @inDrive iya, sekarang tinggal gojek yg nomor customer disamarkan,2022-11-25T10:41:38Z,Godbless_go,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
Alhamdulillah dpt bapak gojek baik bgt😺,2022-11-25T10:10:16Z,topup_leeyax,0.5335270812548121,0.24579459821387892,0.22067832053130895,positive;
Emang best escape nangis siang-siang di gojek👍,2022-11-25T10:00:36Z,celinci,0.21319741799519648,0.5707720782237692,0.21603050378103444,neutral;
@belubells jangan nyerah, sana naik gojek lagi. jangan langsung bad mood. itu musibah. pergi ke indoapril, beli minum yg enak, pesan lagi gojek ke tempat yg bener, jelasin kondisinya nyasar. biasanya masih dibolehin interview,2022-11-25T09:45:08Z,stefstefdr,0.5712347573801677,0.21304094553489503,0.21572429708493732,positive;
maaf, hari ini aku manja. Naik gojek ya..,2022-11-25T10:26:38Z,daannaapaula,0.2316406318221251,0.3113908516737103,0.45696851650416453,negative;
@SolaceAmerta Mang lagi mahal gojek makanya aku sekarang lagi pindah ke grab apalagi ada 2 pake langganan ini https://t.co/SatThlH05O,2022-11-25T09:37:31Z,bam_bang_anjas,0.21643932394575657,0.22390777635869097,0.5596528996955524,negative;
@Dabrinz29 nanti gabisa order gojek,2022-11-25T09:54:40Z,soudstation,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
gini aja harus dikasih tau hadehhhh, kenapasi kaga pesenin gojek aja,2022-11-25T09:36:22Z,yaemiio,0.2267867248480204,0.48569679494705126,0.28751648020492837,neutral;
LAH ANJING INI MAH ABANG GOJEK YG WAKTU ITU 😭😭😭😭😭,2022-11-25T06:06:35Z,yaemiio,0.22909519593860345,0.2589995496060711,0.5119052544553253,negative;
@avlanillate Bisa-bisanya Renjun gojek 😭,2022-11-25T10:32:30Z,mr3jhc,0.28897826851889524,0.4597505800833213,0.25127115139778344,neutral;
Akan lebih banyak berjalan, sesekali naik gojek biar ga cape,2022-11-25T10:16:07Z,rhegisat,0.2642542203579205,0.47654603554463043,0.25919974409744906,neutral;
bm kentang goreng tp kl gojek mahal😭👍 mending muleh, semua biaya jajan ku dibayar mama😣😣,2022-11-25T10:10:06Z,baebykoya,0.2121255339798295,0.5752537419992244,0.21262072402094612,neutral;
@worksfess Pp itu sama kyk jarak rumah gue ke kampus. Bisa pp kokk kalo blm hafal jalanan mungkin awal2 naek grab/gojek ajaa,2022-11-25T09:32:16Z,noisilygurl,0.24600800654500096,0.23038686251949528,0.5236051309355038,negative;
@berburusales @discountfess hiks gue dapetnya malah yg google 😭😭 ini apa karena gue daftar gojek pake android kah??,2022-11-25T09:22:06Z,guineveree_,0.22728224181016057,0.26178202723150673,0.5109357309583328,negative;
"@kinafsch @gopayindonesia Di app Gojek menu Promo masukkan kode ""GOPAYPAYDAY"", ntar langsung dapet kuponnya 👌🏻,2022-11-25T09:43:58Z,rayytama,0.38192357954647776,0.3839610333036362,0.2341153871498862,neutral";
"allhamdullilah udah 14 kg, yukk yang mauu lagi ikut PO ready senin yu, pengiriman dari dom tangerang ya 🥰
bisa pickup atau pengirimannpake paxel/grab/gojek 🥰🥰
Strawberry grade A super juicy, manis (manis stroberiii loh ya bukan gula😂), enduulll ✨✨🍓 https://t.co/vOs7svIKmM,2022-11-25T09:43:22Z,stroberiww,0.2510259501687823,0.29319719812093703,0.4557768517102807,negative";
karena satu bulan terakhir berkali2 berinteraksi dengan mamang2 gojek yang tidak terhitung jumlahnya sehingga aku belajar begitu banyak dari hasil perbincangan kami, semuanya berkutat kepada bagaimana hidup harus ikhlas, pengorbanan, pengabdian terhadap orang tua, ketaqwaan,,2022-11-25T08:04:38Z,ilysss_ali,0.22200848467458348,0.2546855830742441,0.5233059322511724,negative;
"@staywithmebby_ Untuk bapak gojek, sehat selalu, panjang umur dan lancar resekinya...
Untuk abang penumpangnya, semoga sukses lu bang dan semoga lu ketemu lagi bapak gojeknya, pastikan dia org yg juga merasakan kesuksesan lu,2022-11-25T08:38:24Z,HardyCobra,0.2177950480562726,0.5643859016564046,0.21781905028732276,neutral";
Nebeng temen😭 kalo ga ada tebengan terpaksa gojek https://t.co/lpyUBp6YUj,2022-11-25T08:52:54Z,Diahtyas26,0.2311593291722682,0.4650692859579581,0.3037713848697736,neutral;
Daripada pake aplikasi yg gajelas mending yg jelas2 aja kaya grab gojek, gapapa lbh mahal drpd ketemu org kek sampah (dr kmrn liat driver inDriver parah2) https://t.co/Gn4fCf7kCk,2022-11-25T07:56:13Z,faderzase,0.22902166522674305,0.21664017699696983,0.5543381577762871,negative;
Ya Allah gw ampe kebawa mimpi karna saking pgn merch gojek bts cepet sampe 😭😭😭 gw  mimpi pulang2 ada paket 2 (karna gw menang 2 periode) tp hadiahnya tuh beda, cm herannya yg 1 lg koq ga dapet box yg cantik itu 😭🤣,2022-11-25T08:07:18Z,cmyth9,0.21629936954100998,0.21977492935490467,0.5639257011040854,negative;
"kok akun gojek gue jarang ada voucher ya💀
pgn pindah aja rasanya,2022-11-25T08:51:01Z,a_aki47,0.4869114533404401,0.2267268778314075,0.28636166882815245,positive";
@berburusales @discountfess Gw bingung dah ama sistem gojek yg randomly pick promoan bikin males pakai ga kaya grab yg rata smua dapet 🙃,2022-11-25T07:46:21Z,jisoofficiall,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
"@worksfess jarak rumah-kantor 13 km
transport gojek-krl-gojek, total 66rb pp

kalo gojek dr rumah-kantor pp jg bisa, ongkos pp 84rb

kalo cuaca lg ga ok atau pulang malem, gw naik gocar. sekali jalan harga normal sekitar 54-65rb. jd yah bisa abis 100rb-an lah sehari :),2022-11-25T08:39:21Z,EmmaHwrd,0.5043191211606703,0.25420145041270376,0.24147942842662581,positive";
@tanyarlfes Tokopedia, shopee, lazada, grab, gojek dlll,2022-11-25T08:07:57Z,Ponyo_Imut,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
Ketika aku di block all access. Gojek adalah jalan ninjaku. https://t.co/CRhDZkmyd2 https://t.co/ufwEZJGp2j,2022-11-25T08:56:23Z,iamshiomonkey,0.3234699200061041,0.3475157518501983,0.3290143281436976,neutral;
@Muhammad_Saewad Yg diperhatikan cuman bisnis gojek aja.,2022-11-25T09:12:01Z,Moly28345854,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral;
@ricocolate @berburusales Iyaa saya cari di bagian promo mcd ataupun gojek juga gada promo tersebut. Biasanya ada di website bagian promo McD informasinya 😅,2022-11-25T08:37:53Z,wargakorut,0.43297875877785935,0.3084040944716999,0.25861714675044084,positive;
@isnansayyidinaa Dibonceng bapak gojek sambil nangis. Eh pada ngeliatin🥲,2022-11-25T07:47:46Z,Babaa_nanaa_,0.24421243531742343,0.4129162550032103,0.34287130967936624,neutral;
